profile_id,model,pp_size,microbatch,split_role,target_complete,target_prefill_mass_exact,target_decode_mass_exact,h0_complete,h0_prefill_mass_exact,h0_decode_mass_exact
phase31_burstgpt_1_001,qwen3-8b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_001,qwen3-8b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_001,qwen3-8b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_001,qwen3-8b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_001,qwen3-8b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_001,qwen3-8b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_001,qwen3-30b-a3b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_001,qwen3-30b-a3b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_001,qwen3-30b-a3b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_001,qwen3-30b-a3b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_001,qwen3-30b-a3b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_001,qwen3-30b-a3b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_001,qwen3-30b-a3b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_001,qwen3-30b-a3b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_001,qwen3-30b-a3b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_018,deepseek-v2-lite,2,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,deepseek-v2-lite,2,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,deepseek-v2-lite,2,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,deepseek-v2-lite,4,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,deepseek-v2-lite,4,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,deepseek-v2-lite,4,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,deepseek-v2-lite,8,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,deepseek-v2-lite,8,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,deepseek-v2-lite,8,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,qwen3-8b,2,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,qwen3-8b,2,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,qwen3-8b,2,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,qwen3-8b,4,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,qwen3-8b,4,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,qwen3-8b,4,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,qwen3-8b,8,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,qwen3-8b,8,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,qwen3-8b,8,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,qwen3-30b-a3b,2,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,qwen3-30b-a3b,2,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,qwen3-30b-a3b,2,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,qwen3-30b-a3b,4,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,qwen3-30b-a3b,4,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,qwen3-30b-a3b,4,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,qwen3-30b-a3b,8,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,qwen3-30b-a3b,8,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_018,qwen3-30b-a3b,8,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,deepseek-v2-lite,2,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,deepseek-v2-lite,2,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,deepseek-v2-lite,2,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,deepseek-v2-lite,4,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,deepseek-v2-lite,4,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,deepseek-v2-lite,4,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,deepseek-v2-lite,8,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,deepseek-v2-lite,8,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,deepseek-v2-lite,8,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,qwen3-8b,2,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,qwen3-8b,2,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,qwen3-8b,2,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,qwen3-8b,4,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,qwen3-8b,4,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,qwen3-8b,4,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,qwen3-8b,8,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,qwen3-8b,8,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,qwen3-8b,8,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,qwen3-30b-a3b,2,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,qwen3-30b-a3b,2,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,qwen3-30b-a3b,2,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,qwen3-30b-a3b,4,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,qwen3-30b-a3b,4,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,qwen3-30b-a3b,4,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,qwen3-30b-a3b,8,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,qwen3-30b-a3b,8,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_017,qwen3-30b-a3b,8,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_1_006,deepseek-v2-lite,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,deepseek-v2-lite,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,deepseek-v2-lite,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,deepseek-v2-lite,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,deepseek-v2-lite,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,deepseek-v2-lite,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,deepseek-v2-lite,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,deepseek-v2-lite,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,deepseek-v2-lite,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,qwen3-8b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,qwen3-8b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,qwen3-8b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,qwen3-8b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,qwen3-8b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,qwen3-8b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,qwen3-8b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,qwen3-8b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,qwen3-8b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,qwen3-30b-a3b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,qwen3-30b-a3b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,qwen3-30b-a3b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,qwen3-30b-a3b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,qwen3-30b-a3b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,qwen3-30b-a3b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,qwen3-30b-a3b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,qwen3-30b-a3b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_006,qwen3-30b-a3b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,deepseek-v2-lite,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,deepseek-v2-lite,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,deepseek-v2-lite,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,deepseek-v2-lite,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,deepseek-v2-lite,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,deepseek-v2-lite,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,deepseek-v2-lite,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,deepseek-v2-lite,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,deepseek-v2-lite,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,qwen3-8b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,qwen3-8b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,qwen3-8b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,qwen3-8b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,qwen3-8b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,qwen3-8b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,qwen3-8b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,qwen3-8b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,qwen3-8b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,qwen3-30b-a3b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,qwen3-30b-a3b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,qwen3-30b-a3b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,qwen3-30b-a3b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,qwen3-30b-a3b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,qwen3-30b-a3b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,qwen3-30b-a3b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,qwen3-30b-a3b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_011,qwen3-30b-a3b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,deepseek-v2-lite,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,deepseek-v2-lite,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,deepseek-v2-lite,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,deepseek-v2-lite,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,deepseek-v2-lite,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,deepseek-v2-lite,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,deepseek-v2-lite,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,deepseek-v2-lite,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,deepseek-v2-lite,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,qwen3-8b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,qwen3-8b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,qwen3-8b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,qwen3-8b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,qwen3-8b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,qwen3-8b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,qwen3-8b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,qwen3-8b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,qwen3-8b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,qwen3-30b-a3b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,qwen3-30b-a3b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,qwen3-30b-a3b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,qwen3-30b-a3b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,qwen3-30b-a3b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,qwen3-30b-a3b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,qwen3-30b-a3b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,qwen3-30b-a3b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_009,qwen3-30b-a3b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,deepseek-v2-lite,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,deepseek-v2-lite,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,deepseek-v2-lite,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,deepseek-v2-lite,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,deepseek-v2-lite,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,deepseek-v2-lite,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,deepseek-v2-lite,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,deepseek-v2-lite,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,deepseek-v2-lite,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,qwen3-8b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,qwen3-8b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,qwen3-8b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,qwen3-8b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,qwen3-8b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,qwen3-8b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,qwen3-8b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,qwen3-8b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,qwen3-8b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,qwen3-30b-a3b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,qwen3-30b-a3b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,qwen3-30b-a3b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,qwen3-30b-a3b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,qwen3-30b-a3b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,qwen3-30b-a3b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,qwen3-30b-a3b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,qwen3-30b-a3b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_1_004,qwen3-30b-a3b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,deepseek-v2-lite,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,deepseek-v2-lite,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,deepseek-v2-lite,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,deepseek-v2-lite,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,deepseek-v2-lite,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,deepseek-v2-lite,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,deepseek-v2-lite,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,deepseek-v2-lite,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,deepseek-v2-lite,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,qwen3-8b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,qwen3-8b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,qwen3-8b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,qwen3-8b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,qwen3-8b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,qwen3-8b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,qwen3-8b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,qwen3-8b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,qwen3-8b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,qwen3-30b-a3b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,qwen3-30b-a3b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,qwen3-30b-a3b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,qwen3-30b-a3b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,qwen3-30b-a3b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,qwen3-30b-a3b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,qwen3-30b-a3b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,qwen3-30b-a3b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_028,qwen3-30b-a3b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,deepseek-v2-lite,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,deepseek-v2-lite,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,deepseek-v2-lite,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,deepseek-v2-lite,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,deepseek-v2-lite,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,deepseek-v2-lite,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,deepseek-v2-lite,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,deepseek-v2-lite,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,deepseek-v2-lite,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,qwen3-8b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,qwen3-8b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,qwen3-8b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,qwen3-8b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,qwen3-8b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,qwen3-8b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,qwen3-8b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,qwen3-8b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,qwen3-8b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,qwen3-30b-a3b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,qwen3-30b-a3b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,qwen3-30b-a3b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,qwen3-30b-a3b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,qwen3-30b-a3b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,qwen3-30b-a3b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,qwen3-30b-a3b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,qwen3-30b-a3b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_025,qwen3-30b-a3b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_034,deepseek-v2-lite,2,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,deepseek-v2-lite,2,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,deepseek-v2-lite,2,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,deepseek-v2-lite,4,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,deepseek-v2-lite,4,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,deepseek-v2-lite,4,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,deepseek-v2-lite,8,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,deepseek-v2-lite,8,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,deepseek-v2-lite,8,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,qwen3-8b,2,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,qwen3-8b,2,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,qwen3-8b,2,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,qwen3-8b,4,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,qwen3-8b,4,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,qwen3-8b,4,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,qwen3-8b,8,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,qwen3-8b,8,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,qwen3-8b,8,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,qwen3-30b-a3b,2,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,qwen3-30b-a3b,2,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,qwen3-30b-a3b,2,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,qwen3-30b-a3b,4,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,qwen3-30b-a3b,4,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,qwen3-30b-a3b,4,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,qwen3-30b-a3b,8,1,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,qwen3-30b-a3b,8,4,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_034,qwen3-30b-a3b,8,16,fixed_prediction,,,,True,True,True
phase31_burstgpt_2_022,deepseek-v2-lite,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,deepseek-v2-lite,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,deepseek-v2-lite,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,deepseek-v2-lite,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,deepseek-v2-lite,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,deepseek-v2-lite,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,deepseek-v2-lite,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,deepseek-v2-lite,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,deepseek-v2-lite,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,qwen3-8b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,qwen3-8b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,qwen3-8b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,qwen3-8b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,qwen3-8b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,qwen3-8b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,qwen3-8b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,qwen3-8b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,qwen3-8b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,qwen3-30b-a3b,2,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,qwen3-30b-a3b,2,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,qwen3-30b-a3b,2,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,qwen3-30b-a3b,4,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,qwen3-30b-a3b,4,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,qwen3-30b-a3b,4,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,qwen3-30b-a3b,8,1,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,qwen3-30b-a3b,8,4,development_train,True,True,True,True,True,True
phase31_burstgpt_2_022,qwen3-30b-a3b,8,16,development_train,True,True,True,True,True,True
phase31_burstgpt_2_033,deepseek-v2-lite,2,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,deepseek-v2-lite,2,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,deepseek-v2-lite,2,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,deepseek-v2-lite,4,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,deepseek-v2-lite,4,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,deepseek-v2-lite,4,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,deepseek-v2-lite,8,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,deepseek-v2-lite,8,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,deepseek-v2-lite,8,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,qwen3-8b,2,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,qwen3-8b,2,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,qwen3-8b,2,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,qwen3-8b,4,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,qwen3-8b,4,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,qwen3-8b,4,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,qwen3-8b,8,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,qwen3-8b,8,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,qwen3-8b,8,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,qwen3-30b-a3b,2,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,qwen3-30b-a3b,2,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,qwen3-30b-a3b,2,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,qwen3-30b-a3b,4,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,qwen3-30b-a3b,4,4,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,qwen3-30b-a3b,4,16,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,qwen3-30b-a3b,8,1,development_validation,True,True,True,True,True,True
phase31_burstgpt_2_033,qwen3-30b-a3b,8,4,development_validation,True,True,True,True,True,True
