timestamp, index, pstate, memory.used [MiB], utilization.gpu [%], power.draw [W]
2026/08/12 07:32:18.768, 3, P0, 161289 MiB, 92 %, 258.02 W
2026/08/12 07:32:18.768, 4, P0, 161289 MiB, 84 %, 253.12 W
2026/08/12 07:32:18.768, 5, P0, 161289 MiB, 83 %, 263.06 W
2026/08/12 07:32:18.768, 6, P0, 161289 MiB, 43 %, 255.73 W
2026/08/12 07:32:18.768, 7, P0, 160329 MiB, 9 %, 251.40 W
2026/08/12 07:32:19.768, 0, P0, 161097 MiB, 85 %, 255.93 W
2026/08/12 07:32:19.768, 1, P0, 161289 MiB, 89 %, 253.54 W
2026/08/12 07:32:19.768, 2, P0, 161289 MiB, 89 %, 249.55 W
2026/08/12 07:32:19.768, 3, P0, 161289 MiB, 89 %, 251.61 W
2026/08/12 07:32:19.768, 4, P0, 161289 MiB, 82 %, 247.59 W
2026/08/12 07:32:19.768, 5, P0, 161289 MiB, 86 %, 257.36 W
2026/08/12 07:32:19.768, 6, P0, 161289 MiB, 39 %, 252.18 W
2026/08/12 07:32:19.768, 7, P0, 160329 MiB, 23 %, 249.29 W
2026/08/12 07:32:20.768, 0, P0, 161097 MiB, 87 %, 250.49 W
2026/08/12 07:32:20.768, 1, P0, 161289 MiB, 88 %, 248.04 W
2026/08/12 07:32:20.768, 2, P0, 161289 MiB, 88 %, 244.22 W
2026/08/12 07:32:20.768, 3, P0, 161289 MiB, 89 %, 246.66 W
2026/08/12 07:32:20.768, 4, P0, 161289 MiB, 84 %, 243.09 W
2026/08/12 07:32:20.768, 5, P0, 161289 MiB, 84 %, 252.48 W
2026/08/12 07:32:20.768, 6, P0, 161289 MiB, 86 %, 249.93 W
2026/08/12 07:32:20.768, 7, P0, 160329 MiB, 9 %, 248.06 W
2026/08/12 07:32:21.768, 0, P0, 161097 MiB, 84 %, 250.68 W
2026/08/12 07:32:21.768, 1, P0, 161289 MiB, 89 %, 248.16 W
2026/08/12 07:32:21.768, 2, P0, 161289 MiB, 87 %, 244.18 W
2026/08/12 07:32:21.768, 3, P0, 161289 MiB, 89 %, 246.68 W
2026/08/12 07:32:21.768, 4, P0, 161289 MiB, 78 %, 243.04 W
2026/08/12 07:32:21.768, 5, P0, 161289 MiB, 83 %, 252.56 W
2026/08/12 07:32:21.768, 6, P0, 161289 MiB, 86 %, 250.77 W
2026/08/12 07:32:21.768, 7, P0, 160329 MiB, 9 %, 247.52 W
2026/08/12 07:32:22.768, 0, P0, 161097 MiB, 83 %, 250.72 W
2026/08/12 07:32:22.768, 1, P0, 161289 MiB, 88 %, 248.19 W
2026/08/12 07:32:22.768, 2, P0, 161289 MiB, 90 %, 244.27 W
2026/08/12 07:32:22.769, 3, P0, 161289 MiB, 88 %, 246.62 W
2026/08/12 07:32:22.769, 4, P0, 161289 MiB, 78 %, 243.17 W
2026/08/12 07:32:22.769, 5, P0, 161289 MiB, 86 %, 252.29 W
2026/08/12 07:32:22.769, 6, P0, 161289 MiB, 81 %, 250.55 W
2026/08/12 07:32:22.769, 7, P0, 160329 MiB, 9 %, 247.76 W
2026/08/12 07:32:23.769, 0, P0, 161097 MiB, 84 %, 250.63 W
2026/08/12 07:32:23.769, 1, P0, 161289 MiB, 73 %, 247.90 W
2026/08/12 07:32:23.769, 2, P0, 161289 MiB, 87 %, 243.95 W
2026/08/12 07:32:23.769, 3, P0, 161289 MiB, 88 %, 246.82 W
2026/08/12 07:32:23.769, 4, P0, 161289 MiB, 60 %, 243.15 W
2026/08/12 07:32:23.769, 5, P0, 161289 MiB, 84 %, 252.00 W
2026/08/12 07:32:23.769, 6, P0, 161289 MiB, 86 %, 250.45 W
2026/08/12 07:32:23.769, 7, P0, 160329 MiB, 11 %, 247.89 W
2026/08/12 07:32:24.769, 0, P0, 161097 MiB, 85 %, 257.61 W
2026/08/12 07:32:24.769, 1, P0, 161289 MiB, 83 %, 256.51 W
2026/08/12 07:32:24.769, 2, P0, 161289 MiB, 91 %, 251.33 W
2026/08/12 07:32:24.769, 3, P0, 161289 MiB, 89 %, 255.66 W
2026/08/12 07:32:24.769, 4, P0, 161289 MiB, 82 %, 250.54 W
2026/08/12 07:32:24.769, 5, P0, 161289 MiB, 85 %, 259.54 W
2026/08/12 07:32:24.769, 6, P0, 161289 MiB, 86 %, 258.46 W
2026/08/12 07:32:24.769, 7, P0, 160329 MiB, 9 %, 250.02 W
2026/08/12 07:32:25.769, 0, P0, 161097 MiB, 75 %, 258.40 W
2026/08/12 07:32:25.769, 1, P0, 161289 MiB, 88 %, 255.82 W
2026/08/12 07:32:25.769, 2, P0, 161289 MiB, 87 %, 252.21 W
2026/08/12 07:32:25.769, 3, P0, 161289 MiB, 89 %, 254.58 W
2026/08/12 07:32:25.769, 4, P0, 161289 MiB, 78 %, 249.97 W
2026/08/12 07:32:25.769, 5, P0, 161289 MiB, 85 %, 260.14 W
2026/08/12 07:32:25.769, 6, P0, 161289 MiB, 84 %, 258.68 W
2026/08/12 07:32:25.769, 7, P0, 160329 MiB, 9 %, 248.65 W
2026/08/12 07:32:26.769, 0, P0, 161097 MiB, 54 %, 258.98 W
2026/08/12 07:32:26.769, 1, P0, 161289 MiB, 90 %, 258.79 W
2026/08/12 07:32:26.769, 2, P0, 161289 MiB, 88 %, 253.64 W
2026/08/12 07:32:26.769, 3, P0, 161289 MiB, 93 %, 255.75 W
2026/08/12 07:32:26.769, 4, P0, 161289 MiB, 85 %, 252.90 W
2026/08/12 07:32:26.769, 5, P0, 161289 MiB, 85 %, 261.64 W
2026/08/12 07:32:26.770, 6, P0, 161289 MiB, 86 %, 259.89 W
2026/08/12 07:32:26.770, 7, P0, 160329 MiB, 20 %, 250.67 W
2026/08/12 07:32:27.770, 0, P0, 161097 MiB, 83 %, 262.51 W
2026/08/12 07:32:27.770, 1, P0, 161289 MiB, 87 %, 260.08 W
2026/08/12 07:32:27.770, 2, P0, 161289 MiB, 88 %, 255.76 W
2026/08/12 07:32:27.770, 3, P0, 161289 MiB, 86 %, 258.98 W
2026/08/12 07:32:27.770, 4, P0, 161289 MiB, 79 %, 254.60 W
2026/08/12 07:32:27.770, 5, P0, 161289 MiB, 85 %, 263.49 W
2026/08/12 07:32:27.770, 6, P0, 161289 MiB, 86 %, 261.32 W
2026/08/12 07:32:27.770, 7, P0, 160329 MiB, 9 %, 251.71 W
2026/08/12 07:32:28.770, 0, P0, 161097 MiB, 83 %, 261.11 W
2026/08/12 07:32:28.770, 1, P0, 161289 MiB, 85 %, 259.02 W
2026/08/12 07:32:28.770, 2, P0, 161289 MiB, 89 %, 254.92 W
2026/08/12 07:32:28.770, 3, P0, 161289 MiB, 89 %, 257.40 W
2026/08/12 07:32:28.770, 4, P0, 161289 MiB, 79 %, 253.03 W
2026/08/12 07:32:28.770, 5, P0, 161289 MiB, 75 %, 262.71 W
2026/08/12 07:32:28.770, 6, P0, 161289 MiB, 85 %, 261.30 W
2026/08/12 07:32:28.770, 7, P0, 160329 MiB, 9 %, 249.56 W
2026/08/12 07:32:29.770, 0, P0, 161097 MiB, 58 %, 250.59 W
2026/08/12 07:32:29.770, 1, P0, 161289 MiB, 91 %, 248.15 W
2026/08/12 07:32:29.770, 2, P0, 161289 MiB, 86 %, 244.49 W
2026/08/12 07:32:29.770, 3, P0, 161289 MiB, 86 %, 246.89 W
2026/08/12 07:32:29.770, 4, P0, 161289 MiB, 76 %, 242.96 W
2026/08/12 07:32:29.770, 5, P0, 161289 MiB, 85 %, 252.72 W
2026/08/12 07:32:29.770, 6, P0, 161289 MiB, 85 %, 250.97 W
2026/08/12 07:32:29.770, 7, P0, 160329 MiB, 10 %, 247.65 W
2026/08/12 07:32:30.770, 0, P0, 161097 MiB, 53 %, 250.27 W
2026/08/12 07:32:30.770, 1, P0, 161289 MiB, 87 %, 248.01 W
2026/08/12 07:32:30.770, 2, P0, 161289 MiB, 88 %, 243.95 W
2026/08/12 07:32:30.770, 3, P0, 161289 MiB, 86 %, 246.65 W
2026/08/12 07:32:30.770, 4, P0, 161289 MiB, 80 %, 242.94 W
2026/08/12 07:32:30.770, 5, P0, 161289 MiB, 86 %, 252.43 W
2026/08/12 07:32:30.770, 6, P0, 161289 MiB, 87 %, 250.46 W
2026/08/12 07:32:30.770, 7, P0, 160329 MiB, 29 %, 247.55 W
2026/08/12 07:32:31.770, 0, P0, 161097 MiB, 84 %, 250.54 W
2026/08/12 07:32:31.770, 1, P0, 161289 MiB, 88 %, 247.88 W
2026/08/12 07:32:31.771, 2, P0, 161289 MiB, 88 %, 243.90 W
2026/08/12 07:32:31.771, 3, P0, 161289 MiB, 88 %, 246.62 W
2026/08/12 07:32:31.771, 4, P0, 161289 MiB, 85 %, 243.00 W
2026/08/12 07:32:31.771, 5, P0, 161289 MiB, 53 %, 252.34 W
2026/08/12 07:32:31.771, 6, P0, 161289 MiB, 87 %, 250.53 W
2026/08/12 07:32:31.771, 7, P0, 160329 MiB, 9 %, 247.69 W
2026/08/12 07:32:32.771, 0, P0, 161097 MiB, 84 %, 259.24 W
2026/08/12 07:32:32.771, 1, P0, 161289 MiB, 88 %, 257.15 W
2026/08/12 07:32:32.771, 2, P0, 161289 MiB, 88 %, 252.25 W
2026/08/12 07:32:32.771, 3, P0, 161289 MiB, 86 %, 255.80 W
2026/08/12 07:32:32.771, 4, P0, 161289 MiB, 80 %, 252.03 W
2026/08/12 07:32:32.771, 5, P0, 161289 MiB, 85 %, 261.08 W
2026/08/12 07:32:32.771, 6, P0, 161289 MiB, 87 %, 260.73 W
2026/08/12 07:32:32.771, 7, P0, 160329 MiB, 9 %, 253.10 W
2026/08/12 07:32:33.771, 0, P0, 161097 MiB, 85 %, 261.17 W
2026/08/12 07:32:33.771, 1, P0, 161289 MiB, 87 %, 259.74 W
2026/08/12 07:32:33.771, 2, P0, 161289 MiB, 89 %, 255.25 W
2026/08/12 07:32:33.771, 3, P0, 161289 MiB, 88 %, 258.56 W
2026/08/12 07:32:33.771, 4, P0, 161289 MiB, 84 %, 253.98 W
2026/08/12 07:32:33.771, 5, P0, 161289 MiB, 86 %, 263.77 W
2026/08/12 07:32:33.771, 6, P0, 161289 MiB, 88 %, 262.16 W
2026/08/12 07:32:33.771, 7, P0, 160329 MiB, 9 %, 250.01 W
2026/08/12 07:32:34.771, 0, P0, 161097 MiB, 83 %, 255.45 W
2026/08/12 07:32:34.771, 1, P0, 161289 MiB, 88 %, 252.32 W
2026/08/12 07:32:34.771, 2, P0, 161289 MiB, 84 %, 248.63 W
2026/08/12 07:32:34.771, 3, P0, 161289 MiB, 87 %, 250.65 W
2026/08/12 07:32:34.771, 4, P0, 161289 MiB, 81 %, 246.95 W
2026/08/12 07:32:34.771, 5, P0, 161289 MiB, 84 %, 256.62 W
2026/08/12 07:32:34.771, 6, P0, 161289 MiB, 88 %, 254.85 W
2026/08/12 07:32:34.771, 7, P0, 160329 MiB, 9 %, 248.49 W
2026/08/12 07:32:35.771, 0, P0, 161097 MiB, 85 %, 250.55 W
2026/08/12 07:32:35.771, 1, P0, 161289 MiB, 89 %, 248.07 W
2026/08/12 07:32:35.771, 2, P0, 161289 MiB, 87 %, 244.08 W
2026/08/12 07:32:35.771, 3, P0, 161289 MiB, 88 %, 246.87 W
2026/08/12 07:32:35.771, 4, P0, 161289 MiB, 79 %, 243.26 W
2026/08/12 07:32:35.771, 5, P0, 161289 MiB, 84 %, 252.47 W
2026/08/12 07:32:35.771, 6, P0, 161289 MiB, 86 %, 250.67 W
2026/08/12 07:32:35.771, 7, P0, 160329 MiB, 9 %, 247.70 W
2026/08/12 07:32:36.771, 0, P0, 161097 MiB, 78 %, 250.69 W
2026/08/12 07:32:36.772, 1, P0, 161289 MiB, 86 %, 248.12 W
2026/08/12 07:32:36.772, 2, P0, 161289 MiB, 87 %, 243.93 W
2026/08/12 07:32:36.772, 3, P0, 161289 MiB, 88 %, 246.45 W
2026/08/12 07:32:36.772, 4, P0, 161289 MiB, 79 %, 243.48 W
2026/08/12 07:32:36.772, 5, P0, 161289 MiB, 84 %, 252.55 W
2026/08/12 07:32:36.772, 6, P0, 161289 MiB, 86 %, 250.64 W
2026/08/12 07:32:36.772, 7, P0, 160329 MiB, 9 %, 247.84 W
2026/08/12 07:32:37.772, 0, P0, 161097 MiB, 84 %, 250.60 W
2026/08/12 07:32:37.772, 1, P0, 161289 MiB, 88 %, 248.08 W
2026/08/12 07:32:37.772, 2, P0, 161289 MiB, 86 %, 244.38 W
2026/08/12 07:32:37.772, 3, P0, 161289 MiB, 87 %, 246.81 W
2026/08/12 07:32:37.772, 4, P0, 161289 MiB, 79 %, 243.20 W
2026/08/12 07:32:37.772, 5, P0, 161289 MiB, 74 %, 252.40 W
2026/08/12 07:32:37.772, 6, P0, 161289 MiB, 86 %, 250.46 W
2026/08/12 07:32:37.772, 7, P0, 160329 MiB, 9 %, 247.66 W
2026/08/12 07:32:38.772, 0, P0, 161097 MiB, 85 %, 250.82 W
2026/08/12 07:32:38.772, 1, P0, 161289 MiB, 89 %, 248.10 W
2026/08/12 07:32:38.772, 2, P0, 161289 MiB, 87 %, 244.04 W
2026/08/12 07:32:38.772, 3, P0, 161289 MiB, 87 %, 246.45 W
2026/08/12 07:32:38.772, 4, P0, 161289 MiB, 78 %, 243.29 W
2026/08/12 07:32:38.772, 5, P0, 161289 MiB, 83 %, 252.15 W
2026/08/12 07:32:38.772, 6, P0, 161289 MiB, 81 %, 250.68 W
2026/08/12 07:32:38.772, 7, P0, 160329 MiB, 10 %, 247.75 W
2026/08/12 07:32:39.772, 0, P0, 161097 MiB, 79 %, 259.79 W
2026/08/12 07:32:39.772, 1, P0, 161289 MiB, 77 %, 258.43 W
2026/08/12 07:32:39.772, 2, P0, 161289 MiB, 86 %, 253.50 W
2026/08/12 07:32:39.772, 3, P0, 161289 MiB, 86 %, 257.85 W
2026/08/12 07:32:39.772, 4, P0, 161289 MiB, 78 %, 251.81 W
2026/08/12 07:32:39.772, 5, P0, 161289 MiB, 81 %, 262.38 W
2026/08/12 07:32:39.772, 6, P0, 161289 MiB, 83 %, 260.01 W
2026/08/12 07:32:39.772, 7, P0, 160329 MiB, 44 %, 250.55 W
2026/08/12 07:32:40.772, 0, P0, 161097 MiB, 82 %, 258.71 W
2026/08/12 07:32:40.772, 1, P0, 161289 MiB, 89 %, 255.66 W
2026/08/12 07:32:40.772, 2, P0, 161289 MiB, 87 %, 252.21 W
2026/08/12 07:32:40.773, 3, P0, 161289 MiB, 90 %, 254.82 W
2026/08/12 07:32:40.773, 4, P0, 161289 MiB, 80 %, 249.83 W
2026/08/12 07:32:40.773, 5, P0, 161289 MiB, 62 %, 260.15 W
2026/08/12 07:32:40.773, 6, P0, 161289 MiB, 86 %, 258.60 W
2026/08/12 07:32:40.773, 7, P0, 160329 MiB, 8 %, 248.78 W
2026/08/12 07:32:41.773, 0, P0, 161097 MiB, 83 %, 261.48 W
2026/08/12 07:32:41.773, 1, P0, 161289 MiB, 88 %, 259.60 W
2026/08/12 07:32:41.773, 2, P0, 161289 MiB, 87 %, 256.22 W
2026/08/12 07:32:41.773, 3, P0, 161289 MiB, 87 %, 258.31 W
2026/08/12 07:32:41.773, 4, P0, 161289 MiB, 79 %, 254.10 W
2026/08/12 07:32:41.773, 5, P0, 161289 MiB, 83 %, 263.58 W
2026/08/12 07:32:41.773, 6, P0, 161289 MiB, 85 %, 262.80 W
2026/08/12 07:32:41.773, 7, P0, 160329 MiB, 14 %, 252.01 W
2026/08/12 07:32:42.773, 0, P0, 161097 MiB, 80 %, 259.61 W
2026/08/12 07:32:42.773, 1, P0, 161289 MiB, 90 %, 256.86 W
2026/08/12 07:32:42.773, 2, P0, 161289 MiB, 86 %, 253.42 W
2026/08/12 07:32:42.773, 3, P0, 161289 MiB, 89 %, 255.95 W
2026/08/12 07:32:42.773, 4, P0, 161289 MiB, 81 %, 251.21 W
2026/08/12 07:32:42.773, 5, P0, 161289 MiB, 83 %, 261.21 W
2026/08/12 07:32:42.773, 6, P0, 161289 MiB, 86 %, 259.28 W
2026/08/12 07:32:42.773, 7, P0, 160329 MiB, 9 %, 249.78 W
2026/08/12 07:32:43.773, 0, P0, 161097 MiB, 91 %, 252.09 W
2026/08/12 07:32:43.773, 1, P0, 161289 MiB, 92 %, 249.21 W
2026/08/12 07:32:43.773, 2, P0, 161289 MiB, 82 %, 245.49 W
2026/08/12 07:32:43.773, 3, P0, 161289 MiB, 93 %, 247.97 W
2026/08/12 07:32:43.773, 4, P0, 161289 MiB, 90 %, 244.29 W
2026/08/12 07:32:43.773, 5, P0, 161289 MiB, 83 %, 253.90 W
2026/08/12 07:32:43.773, 6, P0, 161289 MiB, 83 %, 251.83 W
2026/08/12 07:32:43.773, 7, P0, 160329 MiB, 9 %, 247.58 W
2026/08/12 07:32:44.773, 0, P0, 161097 MiB, 86 %, 250.45 W
2026/08/12 07:32:44.773, 1, P0, 161289 MiB, 90 %, 247.79 W
2026/08/12 07:32:44.773, 2, P0, 161289 MiB, 85 %, 243.83 W
2026/08/12 07:32:44.773, 3, P0, 161289 MiB, 71 %, 246.46 W
2026/08/12 07:32:44.773, 4, P0, 161289 MiB, 87 %, 243.13 W
2026/08/12 07:32:44.773, 5, P0, 161289 MiB, 86 %, 252.45 W
2026/08/12 07:32:44.773, 6, P0, 161289 MiB, 87 %, 250.51 W
2026/08/12 07:32:44.773, 7, P0, 160329 MiB, 9 %, 247.46 W
2026/08/12 07:32:45.774, 0, P0, 161097 MiB, 75 %, 250.16 W
2026/08/12 07:32:45.774, 1, P0, 161289 MiB, 89 %, 247.89 W
2026/08/12 07:32:45.774, 2, P0, 161289 MiB, 90 %, 243.84 W
2026/08/12 07:32:45.774, 3, P0, 161289 MiB, 89 %, 246.70 W
2026/08/12 07:32:45.774, 4, P0, 161289 MiB, 80 %, 242.82 W
2026/08/12 07:32:45.774, 5, P0, 161289 MiB, 78 %, 252.00 W
2026/08/12 07:32:45.774, 6, P0, 161289 MiB, 75 %, 250.20 W
2026/08/12 07:32:45.774, 7, P0, 160329 MiB, 9 %, 247.43 W
2026/08/12 07:32:46.774, 0, P0, 161097 MiB, 86 %, 250.26 W
2026/08/12 07:32:46.774, 1, P0, 161289 MiB, 76 %, 247.84 W
2026/08/12 07:32:46.774, 2, P0, 161289 MiB, 77 %, 243.77 W
2026/08/12 07:32:46.774, 3, P0, 161289 MiB, 92 %, 246.32 W
2026/08/12 07:32:46.774, 4, P0, 161289 MiB, 86 %, 242.80 W
2026/08/12 07:32:46.774, 5, P0, 161289 MiB, 84 %, 252.03 W
2026/08/12 07:32:46.774, 6, P0, 161289 MiB, 83 %, 250.43 W
2026/08/12 07:32:46.774, 7, P0, 160329 MiB, 9 %, 247.56 W
2026/08/12 07:32:47.774, 0, P0, 161097 MiB, 82 %, 258.65 W
2026/08/12 07:32:47.774, 1, P0, 161289 MiB, 90 %, 258.05 W
2026/08/12 07:32:47.774, 2, P0, 161289 MiB, 90 %, 252.12 W
2026/08/12 07:32:47.774, 3, P0, 161289 MiB, 88 %, 257.43 W
2026/08/12 07:32:47.774, 4, P0, 161289 MiB, 80 %, 251.94 W
2026/08/12 07:32:47.774, 5, P0, 161289 MiB, 86 %, 260.86 W
2026/08/12 07:32:47.774, 6, P0, 161289 MiB, 58 %, 259.96 W
2026/08/12 07:32:47.774, 7, P0, 160329 MiB, 9 %, 255.05 W
2026/08/12 07:32:48.774, 0, P0, 161097 MiB, 83 %, 260.75 W
2026/08/12 07:32:48.774, 1, P0, 161289 MiB, 87 %, 258.28 W
2026/08/12 07:32:48.774, 2, P0, 161289 MiB, 86 %, 254.47 W
2026/08/12 07:32:48.774, 3, P0, 161289 MiB, 88 %, 257.30 W
2026/08/12 07:32:48.774, 4, P0, 161289 MiB, 80 %, 252.35 W
2026/08/12 07:32:48.774, 5, P0, 161289 MiB, 84 %, 262.30 W
2026/08/12 07:32:48.774, 6, P0, 161289 MiB, 83 %, 261.32 W
2026/08/12 07:32:48.774, 7, P0, 160329 MiB, 9 %, 249.28 W
2026/08/12 07:32:49.775, 0, P0, 161097 MiB, 83 %, 254.78 W
2026/08/12 07:32:49.775, 1, P0, 161289 MiB, 88 %, 251.87 W
2026/08/12 07:32:49.775, 2, P0, 161289 MiB, 88 %, 248.21 W
2026/08/12 07:32:49.775, 3, P0, 161289 MiB, 89 %, 250.58 W
2026/08/12 07:32:49.775, 4, P0, 161289 MiB, 62 %, 246.88 W
2026/08/12 07:32:49.775, 5, P0, 161289 MiB, 87 %, 256.67 W
2026/08/12 07:32:49.775, 6, P0, 161289 MiB, 87 %, 254.82 W
2026/08/12 07:32:49.775, 7, P0, 160329 MiB, 9 %, 248.52 W
2026/08/12 07:32:50.775, 0, P0, 161097 MiB, 84 %, 250.72 W
2026/08/12 07:32:50.775, 1, P0, 161289 MiB, 93 %, 248.22 W
2026/08/12 07:32:50.775, 2, P0, 161289 MiB, 87 %, 244.04 W
2026/08/12 07:32:50.775, 3, P0, 161289 MiB, 90 %, 246.76 W
2026/08/12 07:32:50.775, 4, P0, 161289 MiB, 75 %, 243.01 W
2026/08/12 07:32:50.775, 5, P0, 161289 MiB, 85 %, 252.51 W
2026/08/12 07:32:50.775, 6, P0, 161289 MiB, 85 %, 250.63 W
2026/08/12 07:32:50.775, 7, P0, 160329 MiB, 9 %, 247.79 W
2026/08/12 07:32:51.775, 0, P0, 161097 MiB, 76 %, 250.57 W
2026/08/12 07:32:51.775, 1, P0, 161289 MiB, 83 %, 248.13 W
2026/08/12 07:32:51.775, 2, P0, 161289 MiB, 86 %, 244.08 W
2026/08/12 07:32:51.775, 3, P0, 161289 MiB, 88 %, 246.82 W
2026/08/12 07:32:51.775, 4, P0, 161289 MiB, 69 %, 243.07 W
2026/08/12 07:32:51.775, 5, P0, 161289 MiB, 83 %, 252.43 W
2026/08/12 07:32:51.775, 6, P0, 161289 MiB, 85 %, 250.77 W
2026/08/12 07:32:51.775, 7, P0, 160329 MiB, 30 %, 247.74 W
2026/08/12 07:32:52.775, 0, P0, 161097 MiB, 80 %, 251.81 W
2026/08/12 07:32:52.775, 1, P0, 161289 MiB, 76 %, 249.98 W
2026/08/12 07:32:52.775, 2, P0, 161289 MiB, 87 %, 245.27 W
2026/08/12 07:32:52.775, 3, P0, 161289 MiB, 89 %, 248.42 W
2026/08/12 07:32:52.775, 4, P0, 161289 MiB, 77 %, 244.53 W
2026/08/12 07:32:52.775, 5, P0, 161289 MiB, 83 %, 253.97 W
2026/08/12 07:32:52.775, 6, P0, 161289 MiB, 87 %, 252.47 W
2026/08/12 07:32:52.775, 7, P0, 160329 MiB, 11 %, 248.93 W
2026/08/12 07:32:53.775, 0, P0, 161097 MiB, 80 %, 259.64 W
2026/08/12 07:32:53.775, 1, P0, 161289 MiB, 89 %, 258.47 W
2026/08/12 07:32:53.775, 2, P0, 161289 MiB, 84 %, 254.75 W
2026/08/12 07:32:53.776, 3, P0, 161289 MiB, 89 %, 257.20 W
2026/08/12 07:32:53.776, 4, P0, 161289 MiB, 78 %, 252.12 W
2026/08/12 07:32:53.776, 5, P0, 161289 MiB, 78 %, 261.25 W
2026/08/12 07:32:53.776, 6, P0, 161289 MiB, 84 %, 260.62 W
2026/08/12 07:32:53.776, 7, P0, 160329 MiB, 12 %, 249.38 W
2026/08/12 07:32:54.776, 0, P0, 161097 MiB, 82 %, 260.31 W
2026/08/12 07:32:54.776, 1, P0, 161289 MiB, 88 %, 259.02 W
2026/08/12 07:32:54.776, 2, P0, 161289 MiB, 83 %, 252.06 W
2026/08/12 07:32:54.776, 3, P0, 161289 MiB, 89 %, 257.70 W
2026/08/12 07:32:54.776, 4, P0, 161289 MiB, 74 %, 252.88 W
2026/08/12 07:32:54.776, 5, P0, 161289 MiB, 81 %, 261.30 W
2026/08/12 07:32:54.776, 6, P0, 161289 MiB, 84 %, 262.57 W
2026/08/12 07:32:54.776, 7, P0, 160329 MiB, 18 %, 253.47 W
2026/08/12 07:32:55.776, 0, P0, 161097 MiB, 83 %, 260.97 W
2026/08/12 07:32:55.776, 1, P0, 161289 MiB, 90 %, 259.61 W
2026/08/12 07:32:55.776, 2, P0, 161289 MiB, 89 %, 258.92 W
2026/08/12 07:32:55.776, 3, P0, 161289 MiB, 90 %, 258.21 W
2026/08/12 07:32:55.776, 4, P0, 161289 MiB, 76 %, 253.31 W
2026/08/12 07:32:55.776, 5, P0, 161289 MiB, 79 %, 265.27 W
2026/08/12 07:32:55.776, 6, P0, 161289 MiB, 87 %, 262.48 W
2026/08/12 07:32:55.776, 7, P0, 160329 MiB, 9 %, 250.19 W
2026/08/12 07:32:56.776, 0, P0, 161097 MiB, 87 %, 256.28 W
2026/08/12 07:32:56.776, 1, P0, 161289 MiB, 90 %, 254.01 W
2026/08/12 07:32:56.776, 2, P0, 161289 MiB, 87 %, 250.08 W
2026/08/12 07:32:56.776, 3, P0, 161289 MiB, 92 %, 251.98 W
2026/08/12 07:32:56.776, 4, P0, 161289 MiB, 90 %, 248.46 W
2026/08/12 07:32:56.776, 5, P0, 161289 MiB, 85 %, 258.82 W
2026/08/12 07:32:56.776, 6, P0, 161289 MiB, 85 %, 256.79 W
2026/08/12 07:32:56.776, 7, P0, 160329 MiB, 11 %, 249.07 W
2026/08/12 07:32:57.776, 0, P0, 161097 MiB, 83 %, 250.49 W
2026/08/12 07:32:57.776, 1, P0, 161289 MiB, 91 %, 248.24 W
2026/08/12 07:32:57.776, 2, P0, 161289 MiB, 87 %, 244.37 W
2026/08/12 07:32:57.776, 3, P0, 161289 MiB, 90 %, 246.53 W
2026/08/12 07:32:57.776, 4, P0, 161289 MiB, 80 %, 243.56 W
2026/08/12 07:32:57.776, 5, P0, 161289 MiB, 84 %, 252.46 W
2026/08/12 07:32:57.776, 6, P0, 161289 MiB, 86 %, 250.75 W
2026/08/12 07:32:57.776, 7, P0, 160329 MiB, 9 %, 247.76 W
2026/08/12 07:32:58.776, 0, P0, 161097 MiB, 79 %, 250.73 W
2026/08/12 07:32:58.777, 1, P0, 161289 MiB, 90 %, 248.04 W
2026/08/12 07:32:58.777, 2, P0, 161289 MiB, 87 %, 244.00 W
2026/08/12 07:32:58.777, 3, P0, 161289 MiB, 89 %, 246.82 W
2026/08/12 07:32:58.777, 4, P0, 161289 MiB, 79 %, 243.30 W
2026/08/12 07:32:58.777, 5, P0, 161289 MiB, 82 %, 252.52 W
2026/08/12 07:32:58.777, 6, P0, 161289 MiB, 85 %, 250.73 W
2026/08/12 07:32:58.777, 7, P0, 160329 MiB, 9 %, 247.70 W
2026/08/12 07:32:59.777, 0, P0, 161097 MiB, 80 %, 250.63 W
2026/08/12 07:32:59.777, 1, P0, 161289 MiB, 90 %, 248.04 W
2026/08/12 07:32:59.777, 2, P0, 161289 MiB, 88 %, 244.37 W
2026/08/12 07:32:59.777, 3, P0, 161289 MiB, 88 %, 246.70 W
2026/08/12 07:32:59.777, 4, P0, 161289 MiB, 76 %, 243.36 W
2026/08/12 07:32:59.777, 5, P0, 161289 MiB, 80 %, 252.37 W
2026/08/12 07:32:59.777, 6, P0, 161289 MiB, 69 %, 250.72 W
2026/08/12 07:32:59.777, 7, P0, 160329 MiB, 9 %, 247.75 W
2026/08/12 07:33:00.777, 0, P0, 161097 MiB, 82 %, 250.85 W
2026/08/12 07:33:00.777, 1, P0, 161289 MiB, 90 %, 247.90 W
2026/08/12 07:33:00.777, 2, P0, 161289 MiB, 88 %, 244.21 W
2026/08/12 07:33:00.777, 3, P0, 161289 MiB, 88 %, 247.13 W
2026/08/12 07:33:00.777, 4, P0, 161289 MiB, 78 %, 243.49 W
2026/08/12 07:33:00.777, 5, P0, 161289 MiB, 83 %, 252.44 W
2026/08/12 07:33:00.777, 6, P0, 161289 MiB, 84 %, 250.57 W
